DATE,ELEVATION,LATITUDE,LONGITUDE,MDPR,DAPR,PRCP,SNWD,SNOW,TMAX,TMIN,TOBS,drizzle,fog_ice,rime,hail,hi_wind,sleet,rain,smoke,thunder
1955-08-18,3.0,31.15,-81.5,,,0.0,0.0,0.0,97.0,75.0,90.0,,,,,,,,,
1955-08-19,3.0,31.15,-81.5,,,0.0,0.0,0.0,96.0,75.0,89.0,,,,,,,,,
1955-08-20,3.0,31.15,-81.5,,,0.0,0.0,0.0,94.0,75.0,86.0,,,,,,,,,
1955-08-21,3.0,31.15,-81.5,,,0.0,0.0,0.0,95.0,75.0,86.0,,,,,,,,,
1955-08-22,3.0,31.15,-81.5,,,0.35,0.0,0.0,95.0,75.0,89.0,,,,,,,,,1.0
1955-08-23,3.0,31.15,-81.5,,,0.42,0.0,0.0,95.0,72.0,73.0,,,,,,,,,1.0
1955-08-24,3.0,31.15,-81.5,,,1.58,0.0,0.0,85.0,71.0,80.0,,,,,,,,,1.0
1955-08-25,3.0,31.15,-81.5,,,0.86,0.0,0.0,83.0,73.0,76.0,,,,,,,,,1.0
1955-08-26,3.0,31.15,-81.5,,,0.0,0.0,0.0,86.0,72.0,79.0,,,,,,,,,
1955-08-27,3.0,31.15,-81.5,,,0.0,0.0,0.0,86.0,73.0,77.0,,,,,,,,,
1955-08-28,3.0,31.15,-81.5,,,0.0,0.0,0.0,88.0,69.0,79.0,,,,,,,,,
1955-08-29,3.0,31.15,-81.5,,,0.0,0.0,0.0,89.0,72.0,85.0,,,,,,,,,
1955-08-30,3.0,31.15,-81.5,,,0.0,0.0,0.0,89.0,74.0,85.0,,,,,,,,,
1955-08-31,3.0,31.15,-81.5,,,0.0,0.0,0.0,91.0,74.0,86.0,,,,,,,,,
1955-09-01,3.0,31.15,-81.5,,,0.0,0.0,0.0,90.0,75.0,84.0,,,,,,,,,
1955-09-02,3.0,31.15,-81.5,,,1.25,0.0,0.0,86.0,71.0,83.0,,,,,,,,,
1955-09-03,3.0,31.15,-81.5,,,0.0,0.0,0.0,89.0,73.0,80.0,,,,,,,,,
1955-09-04,3.0,31.15,-81.5,,,0.07,0.0,0.0,89.0,73.0,82.0,,,,,,,,,
1955-09-05,3.0,31.15,-81.5,,,1.24,0.0,0.0,87.0,73.0,85.0,,,,,,,,,
1955-09-06,3.0,31.15,-81.5,,,0.0,0.0,0.0,88.0,73.0,79.0,,,,,,,,,
1955-09-07,3.0,31.15,-81.5,,,0.0,0.0,0.0,89.0,73.0,86.0,,,,,,,,,
1955-09-08,3.0,31.15,-81.5,,,0.0,0.0,0.0,89.0,72.0,85.0,,,,,,,,,
1955-09-09,3.0,31.15,-81.5,,,0.33,0.0,0.0,86.0,72.0,78.0,,,,,,,,,
1955-09-10,3.0,31.15,-81.5,,,0.72,0.0,0.0,85.0,74.0,78.0,,,,,,,,,
1955-09-11,3.0,31.15,-81.5,,,0.23,0.0,0.0,83.0,74.0,78.0,,,,,,,,,
1955-09-12,3.0,31.15,-81.5,,,1.05,0.0,0.0,86.0,72.0,75.0,,,,,,,,,
1955-09-13,3.0,31.15,-81.5,,,1.25,0.0,0.0,82.0,72.0,79.0,,,,,,,,,
1955-09-14,3.0,31.15,-81.5,,,1.47,0.0,0.0,84.0,71.0,79.0,,,,,,,,,
1955-09-15,3.0,31.15,-81.5,,,0.6,0.0,0.0,83.0,70.0,78.0,,,,,,,,,
1955-09-16,3.0,31.15,-81.5,,,0.0,0.0,0.0,86.0,72.0,79.0,,,,,,,,,
1955-09-17,3.0,31.15,-81.5,,,0.18,0.0,0.0,82.0,71.0,77.0,,,,,,,,,
1955-09-18,3.0,31.15,-81.5,,,0.7,0.0,0.0,80.0,71.0,80.0,,,,,,,,,
1955-09-19,3.0,31.15,-81.5,,,0.0,0.0,0.0,89.0,69.0,89.0,,,,,,,,,
1955-09-20,3.0,31.15,-81.5,,,0.0,0.0,0.0,95.0,73.0,90.0,,,,,,,,,
1955-09-21,3.0,31.15,-81.5,,,0.0,0.0,0.0,93.0,69.0,87.0,,,,,,,,,
1955-09-22,3.0,31.15,-81.5,,,0.0,0.0,0.0,89.0,70.0,84.0,,,,,,,,,
1955-09-23,3.0,31.15,-81.5,,,0.0,0.0,0.0,88.0,72.0,84.0,,1.0,,,,,,,
1955-09-24,3.0,31.15,-81.5,,,0.0,0.0,0.0,90.0,74.0,82.0,,,,,,,,,
1955-09-25,3.0,31.15,-81.5,,,0.0,0.0,0.0,89.0,74.0,85.0,,,,,,,,,
1955-09-26,3.0,31.15,-81.5,,,0.02,0.0,0.0,85.0,74.0,76.0,,,,,,,,,
1955-09-27,3.0,31.15,-81.5,,,0.21,0.0,0.0,80.0,66.0,79.0,,,,,,,,,
1955-09-28,3.0,31.15,-81.5,,,0.14,0.0,0.0,82.0,68.0,82.0,,1.0,,,,,,,
1955-09-29,3.0,31.15,-81.5,,,0.0,0.0,0.0,86.0,68.0,82.0,,,,,,,,,
1955-09-30,3.0,31.15,-81.5,,,0.0,0.0,0.0,88.0,71.0,84.0,,,,,,,,,
1955-10-01,3.0,31.15,-81.5,,,0.0,0.0,0.0,90.0,70.0,80.0,,,,,,,,,
1955-10-02,3.0,31.15,-81.5,,,0.0,0.0,0.0,85.0,71.0,80.0,,,,,,,,,
1955-10-03,3.0,31.15,-81.5,,,0.02,0.0,0.0,85.0,69.0,74.0,,,,,,,,,
1955-10-04,3.0,31.15,-81.5,,,3.68,0.0,0.0,77.0,70.0,73.0,,,,,,,,,
1955-10-05,3.0,31.15,-81.5,,,1.32,0.0,0.0,84.0,71.0,80.0,,,,,,,,,
1955-10-06,3.0,31.15,-81.5,,,0.0,0.0,0.0,85.0,72.0,82.0,,,,,,,,,
1955-10-07,3.0,31.15,-81.5,,,0.0,0.0,0.0,86.0,74.0,82.0,,,,,,,,,
1955-10-08,3.0,31.15,-81.5,,,0.0,0.0,0.0,88.0,70.0,78.0,,,,,,,,,
1955-10-09,3.0,31.15,-81.5,,,0.0,0.0,0.0,78.0,64.0,68.0,,,,,,,,,
1955-10-10,3.0,31.15,-81.5,,,0.0,0.0,0.0,79.0,59.0,75.0,,,,,,,,,
1955-10-11,3.0,31.15,-81.5,,,0.0,0.0,0.0,80.0,66.0,79.0,,,,,,,,,
1955-10-12,3.0,31.15,-81.5,,,0.0,0.0,0.0,79.0,68.0,72.0,,,,,,,,,
1955-10-13,3.0,31.15,-81.5,,,0.0,0.0,0.0,86.0,66.0,79.0,,,,,,,,,
1955-10-14,3.0,31.15,-81.5,,,0.0,0.0,0.0,79.0,62.0,72.0,,,,,,,,,
1955-10-15,3.0,31.15,-81.5,,,0.0,0.0,0.0,75.0,51.0,73.0,,,,,,,,,
1955-10-16,3.0,31.15,-81.5,,,0.0,0.0,0.0,77.0,49.0,76.0,,,,,,,,,
1955-10-17,3.0,31.15,-81.5,,,0.48,0.0,0.0,76.0,59.0,67.0,,,,,,,,,
1955-10-18,3.0,31.15,-81.5,,,0.0,0.0,0.0,70.0,49.0,65.0,,,,,,,,,
1955-10-19,3.0,31.15,-81.5,,,0.0,0.0,0.0,71.0,49.0,66.0,,,,,,,,,
1955-10-20,3.0,31.15,-81.5,,,0.0,0.0,0.0,74.0,50.0,66.0,,,,,,,,,
1955-10-21,3.0,31.15,-81.5,,,0.0,0.0,0.0,79.0,53.0,75.0,,,,,,,,,
1955-10-22,3.0,31.15,-81.5,,,0.0,0.0,0.0,83.0,56.0,72.0,,,,,,,,,
1955-10-23,3.0,31.15,-81.5,,,0.0,0.0,0.0,78.0,66.0,71.0,,,,,,,,,
1955-10-24,3.0,31.15,-81.5,,,0.0,0.0,0.0,84.0,66.0,80.0,,1.0,,,,,,,
1955-10-25,3.0,31.15,-81.5,,,0.0,0.0,0.0,80.0,53.0,63.0,,,,,,,,,
1955-10-26,3.0,31.15,-81.5,,,0.0,0.0,0.0,76.0,49.0,72.0,,,,,,,,,
1955-10-27,3.0,31.15,-81.5,,,0.0,0.0,0.0,83.0,52.0,77.0,,,,,,,,,
1955-10-28,3.0,31.15,-81.5,,,0.0,0.0,0.0,81.0,57.0,74.0,,1.0,,,,,,,
1955-10-29,3.0,31.15,-81.5,,,0.84,0.0,0.0,80.0,62.0,72.0,,,,,,,,,
1955-10-30,3.0,31.15,-81.5,,,0.08,0.0,0.0,71.0,55.0,65.0,,,,,,,,,
1955-10-31,3.0,31.15,-81.5,,,0.0,0.0,0.0,69.0,48.0,67.0,,,,,,,,,
1955-11-01,3.0,31.15,-81.5,,,0.0,0.0,0.0,72.0,42.0,65.0,,,,,,,,,
1955-11-02,3.0,31.15,-81.5,,,0.0,0.0,0.0,76.0,46.0,65.0,,,,,,,,,
1955-11-03,3.0,31.15,-81.5,,,0.0,0.0,0.0,76.0,46.0,69.0,,,,,,,,,
1955-11-04,3.0,31.15,-81.5,,,0.0,0.0,0.0,71.0,40.0,60.0,,,,,,,,,
1955-11-05,3.0,31.15,-81.5,,,0.0,0.0,0.0,66.0,40.0,64.0,,,,,,,,,
1955-11-06,3.0,31.15,-81.5,,,0.0,0.0,0.0,72.0,47.0,67.0,,,,,,,,,
1955-11-07,3.0,31.15,-81.5,,,0.0,0.0,0.0,72.0,51.0,65.0,,,,,,,,,
1955-11-08,3.0,31.15,-81.5,,,0.22,0.0,0.0,65.0,50.0,58.0,,,,,,,,,
1955-11-09,3.0,31.15,-81.5,,,0.0,0.0,0.0,63.0,51.0,61.0,,,,,,,,,
1955-11-10,3.0,31.15,-81.5,,,0.7,0.0,0.0,78.0,55.0,60.0,,,,,,,,,
1955-11-11,3.0,31.15,-81.5,,,0.0,0.0,0.0,71.0,51.0,66.0,,,,,,,,,
1955-11-12,3.0,31.15,-81.5,,,0.0,0.0,0.0,78.0,50.0,65.0,,,,,,,,,
1955-11-13,3.0,31.15,-81.5,,,0.0,0.0,0.0,81.0,57.0,71.0,,,,,,,,,
1955-11-14,3.0,31.15,-81.5,,,0.0,0.0,0.0,84.0,58.0,81.0,,,,,,,,,
1955-11-15,3.0,31.15,-81.5,,,0.0,0.0,0.0,86.0,60.0,80.0,,,,,,,,,
1955-11-16,3.0,31.15,-81.5,,,0.0,0.0,0.0,84.0,61.0,79.0,,,,,,,,,
1955-11-17,3.0,31.15,-81.5,,,0.0,0.0,0.0,78.0,60.0,69.0,,,,,,,,,
1955-11-18,3.0,31.15,-81.5,,,0.0,0.0,0.0,72.0,45.0,66.0,,,,,,,,,
1955-11-19,3.0,31.15,-81.5,,,0.02,0.0,0.0,74.0,62.0,70.0,,,,,,,,,
1955-11-20,3.0,31.15,-81.5,,,0.0,0.0,0.0,70.0,38.0,54.0,,,,,,,,,
1955-11-21,3.0,31.15,-81.5,,,0.0,0.0,0.0,72.0,42.0,69.0,,,,,,,,,
1955-11-22,3.0,31.15,-81.5,,,0.0,0.0,0.0,74.0,48.0,69.0,,,,,,,,,
1955-11-23,3.0,31.15,-81.5,,,0.0,0.0,0.0,80.0,46.0,78.0,,,,,,,,,
1955-11-24,3.0,31.15,-81.5,,,0.0,0.0,0.0,78.0,48.0,72.0,,,,,,,,,
1955-11-25,3.0,31.15,-81.5,,,0.02,0.0,0.0,81.0,61.0,78.0,,,,,,,,,
1955-11-26,3.0,31.15,-81.5,,,0.0,0.0,0.0,78.0,50.0,62.0,,,,,,,,,
1955-11-27,3.0,31.15,-81.5,,,0.0,0.0,0.0,75.0,48.0,66.0,,,,,,,,,
1955-11-28,3.0,31.15,-81.5,,,0.06,0.0,0.0,70.0,51.0,65.0,,,,,,,,,
1955-11-29,3.0,31.15,-81.5,,,0.0,0.0,0.0,65.0,29.0,44.0,,,,,,,,,
1955-11-30,3.0,31.15,-81.5,,,0.0,0.0,0.0,52.0,30.0,50.0,,,,,,,,,
1955-12-01,3.0,31.15,-81.5,,,0.0,0.0,0.0,62.0,36.0,58.0,,,,,,,,,
1955-12-02,3.0,31.15,-81.5,,,0.0,0.0,0.0,69.0,44.0,66.0,,,,,,,,,
1955-12-03,3.0,31.15,-81.5,,,0.0,0.0,0.0,78.0,55.0,70.0,,,,,,,,,
1955-12-04,3.0,31.15,-81.5,,,0.0,0.0,0.0,79.0,59.0,70.0,,,,,,,,,
1955-12-05,3.0,31.15,-81.5,,,0.0,0.0,0.0,72.0,63.0,69.0,,,,,,,,,
1955-12-06,3.0,31.15,-81.5,,,0.33,0.0,0.0,69.0,56.0,53.0,,,,,,,,,
1955-12-07,3.0,31.15,-81.5,,,0.05,0.0,0.0,54.0,47.0,53.0,,,,,,,,,
1955-12-08,3.0,31.15,-81.5,,,0.05,0.0,0.0,58.0,48.0,58.0,,,,,,,,,
1955-12-09,3.0,31.15,-81.5,,,0.03,0.0,0.0,58.0,48.0,49.0,,,,,,,,,
1955-12-10,3.0,31.15,-81.5,,,0.0,0.0,0.0,52.0,28.0,48.0,,,,,,,,,
1955-12-11,3.0,31.15,-81.5,,,0.0,0.0,0.0,55.0,36.0,48.0,,,,,,,,,
1955-12-12,3.0,31.15,-81.5,,,0.0,0.0,0.0,48.0,41.0,44.0,,,,,,,,,
1955-12-13,3.0,31.15,-81.5,,,0.0,0.0,0.0,51.0,35.0,48.0,,,,,,,,,
1955-12-14,3.0,31.15,-81.5,,,0.0,0.0,0.0,60.0,42.0,56.0,,,,,,,,,
1955-12-15,3.0,31.15,-81.5,,,0.0,0.0,0.0,65.0,47.0,61.0,,,,,,,,,
1955-12-16,3.0,31.15,-81.5,,,0.0,0.0,0.0,61.0,30.0,46.0,,,,,,,,,
1955-12-17,3.0,31.15,-81.5,,,0.0,0.0,0.0,60.0,30.0,45.0,,,,,,,,,
1955-12-18,3.0,31.15,-81.5,,,0.0,0.0,0.0,66.0,39.0,58.0,,,,,,,,,
1955-12-19,3.0,31.15,-81.5,,,0.0,0.0,0.0,62.0,50.0,60.0,,,,,,,,,
1955-12-20,3.0,31.15,-81.5,,,0.0,0.0,0.0,61.0,41.0,55.0,,,,,,,,,
1955-12-21,3.0,31.15,-81.5,,,0.0,0.0,0.0,57.0,39.0,51.0,,,,,,,,,
1955-12-22,3.0,31.15,-81.5,,,0.0,0.0,0.0,56.0,41.0,55.0,,,,,,,,,
1955-12-23,3.0,31.15,-81.5,,,0.0,0.0,0.0,71.0,39.0,69.0,,,,,,,,,
1955-12-24,3.0,31.15,-81.5,,,0.0,0.0,0.0,76.0,50.0,75.0,,,,,,,,,
1955-12-25,3.0,31.15,-81.5,,,0.0,0.0,0.0,75.0,52.0,69.0,,,,,,,,,
1955-12-26,3.0,31.15,-81.5,,,0.0,0.0,0.0,69.0,52.0,55.0,,,,,,,,,
1955-12-27,3.0,31.15,-81.5,,,0.0,0.0,0.0,55.0,47.0,49.0,,,,,,,,,
1955-12-28,3.0,31.15,-81.5,,,0.0,0.0,0.0,50.0,42.0,46.0,,,,,,,,,
1955-12-29,3.0,31.15,-81.5,,,0.0,0.0,0.0,58.0,43.0,54.0,,,,,,,,,
1955-12-30,3.0,31.15,-81.5,,,0.0,0.0,0.0,67.0,49.0,59.0,,,,,,,,,
1955-12-31,3.0,31.15,-81.5,,,0.0,0.0,0.0,59.0,33.0,53.0,,,,,,,,,
1956-01-01,3.0,31.15,-81.5,,,0.0,0.0,0.0,59.0,32.0,50.0,,,,,,,,,
1956-01-02,3.0,31.15,-81.5,,,0.0,0.0,0.0,66.0,32.0,53.0,,,,,,,,,
1956-01-03,3.0,31.15,-81.5,,,0.0,0.0,0.0,72.0,40.0,59.0,,,,,,,,,
1956-01-04,3.0,31.15,-81.5,,,0.36,0.0,0.0,65.0,43.0,54.0,,,,,,,,,
1956-01-05,3.0,31.15,-81.5,,,0.0,0.0,0.0,65.0,34.0,61.0,,,,,,,,,
1956-01-06,3.0,31.15,-81.5,,,0.0,0.0,0.0,72.0,40.0,60.0,,,,,,,,,
1956-01-07,3.0,31.15,-81.5,,,0.0,0.0,0.0,69.0,48.0,63.0,,,,,,,,,
1956-01-08,3.0,31.15,-81.5,,,0.0,0.0,0.0,63.0,33.0,50.0,,,,,,,,,
1956-01-09,3.0,31.15,-81.5,,,0.0,0.0,0.0,54.0,29.0,50.0,,,,,,,,,
1956-01-10,3.0,31.15,-81.5,,,0.0,0.0,0.0,50.0,31.0,46.0,,,,,,,,,
1956-01-11,3.0,31.15,-81.5,,,0.0,0.0,0.0,54.0,35.0,54.0,,,,,,,,,
1956-01-12,3.0,31.15,-81.5,,,0.0,0.0,0.0,59.0,37.0,56.0,,,,,,,,,
1956-01-13,3.0,31.15,-81.5,,,0.0,0.0,0.0,56.0,35.0,52.0,,,,,,,,,
1956-01-14,3.0,31.15,-81.5,,,0.0,0.0,0.0,58.0,34.0,47.0,,,,,,,,,
1956-01-15,3.0,31.15,-81.5,,,0.0,0.0,0.0,65.0,33.0,54.0,,,,,,,,,
1956-01-16,3.0,31.15,-81.5,,,0.26,0.0,0.0,63.0,43.0,60.0,,,,,,,,,
1956-01-17,3.0,31.15,-81.5,,,0.0,0.0,0.0,60.0,31.0,49.0,,,,,,,,,
1956-01-18,3.0,31.15,-81.5,,,0.0,0.0,0.0,60.0,34.0,56.0,,,,,,,,,
1956-01-19,3.0,31.15,-81.5,,,0.0,0.0,0.0,72.0,48.0,69.0,,,,,,,,,
1956-01-20,3.0,31.15,-81.5,,,0.0,0.0,0.0,69.0,39.0,46.0,,,,,,,,,
1956-01-21,3.0,31.15,-81.5,,,0.0,0.0,0.0,53.0,33.0,46.0,,,,,,,,,
1956-01-22,3.0,31.15,-81.5,,,0.7,0.0,0.0,52.0,39.0,48.0,,,,,,,,,
1956-01-23,3.0,31.15,-81.5,,,1.16,0.0,0.0,58.0,47.0,58.0,,,,,,,,,
1956-01-24,3.0,31.15,-81.5,,,0.0,0.0,0.0,58.0,42.0,45.0,,,,,,,,,1.0
1956-01-25,3.0,31.15,-81.5,,,0.0,0.0,0.0,54.0,39.0,54.0,,,,,,,,,
1956-01-26,3.0,31.15,-81.5,,,0.0,0.0,0.0,58.0,38.0,50.0,,,,,,,,,
1956-01-27,3.0,31.15,-81.5,,,0.0,0.0,0.0,59.0,37.0,53.0,,,,,,,,,
1956-01-28,3.0,31.15,-81.5,,,0.0,0.0,0.0,62.0,41.0,62.0,,,,,,,,,
1956-01-29,3.0,31.15,-81.5,,,0.0,0.0,0.0,74.0,43.0,66.0,,,,,,,,,
1956-01-30,3.0,31.15,-81.5,,,0.0,0.0,0.0,77.0,50.0,75.0,,,,,,,,,
1956-01-31,3.0,31.15,-81.5,,,0.0,0.0,0.0,75.0,48.0,50.0,,,,,,,,,
1956-02-01,3.0,31.15,-81.5,,,0.0,0.0,0.0,62.0,48.0,62.0,,,,,,,,,
1956-02-02,3.0,31.15,-81.5,,,0.0,0.0,0.0,75.0,57.0,68.0,,,,,,,,,
1956-02-03,3.0,31.15,-81.5,,,0.0,0.0,0.0,76.0,55.0,68.0,,,,,,,,,
1956-02-04,3.0,31.15,-81.5,,,0.07,0.0,0.0,76.0,60.0,67.0,,,,,,,,,
1956-02-05,3.0,31.15,-81.5,,,0.08,0.0,0.0,77.0,61.0,68.0,,,,,,,,,
1956-02-06,3.0,31.15,-81.5,,,0.31,0.0,0.0,75.0,61.0,65.0,,,,,,,,,
1956-02-07,3.0,31.15,-81.5,,,0.0,0.0,0.0,68.0,47.0,61.0,,,,,,,,,
1956-02-08,3.0,31.15,-81.5,,,0.0,0.0,0.0,70.0,42.0,66.0,,,,,,,,,
1956-02-09,3.0,31.15,-81.5,,,0.09,0.0,0.0,70.0,54.0,65.0,,,,,,,,,
1956-02-10,3.0,31.15,-81.5,,,0.01,0.0,0.0,70.0,57.0,60.0,,,,,,,,,
1956-02-11,3.0,31.15,-81.5,,,1.36,0.0,0.0,71.0,58.0,69.0,,,,,,,,,
1956-02-12,3.0,31.15,-81.5,,,0.0,0.0,0.0,69.0,41.0,52.0,,,,,,,,,
1956-02-13,3.0,31.15,-81.5,,,0.0,0.0,0.0,70.0,41.0,63.0,,,,,,,,,
1956-02-14,3.0,31.15,-81.5,,,0.0,0.0,0.0,70.0,46.0,65.0,,1.0,,,,,,,
1956-02-15,3.0,31.15,-81.5,,,0.0,0.0,0.0,76.0,55.0,69.0,,,,,,,,,
1956-02-16,3.0,31.15,-81.5,,,0.55,0.0,0.0,75.0,60.0,74.0,,,,,,,,,
1956-02-17,3.0,31.15,-81.5,,,0.0,0.0,0.0,80.0,58.0,77.0,,1.0,,,,,,,
1956-02-18,3.0,31.15,-81.5,,,0.0,0.0,0.0,83.0,61.0,81.0,,,,,,,,,
1956-02-19,3.0,31.15,-81.5,,,0.0,0.0,0.0,81.0,63.0,67.0,,,,,,,,,
1956-02-20,3.0,31.15,-81.5,,,0.25,0.0,0.0,76.0,60.0,66.0,,,,,,,,,
1956-02-21,3.0,31.15,-81.5,,,0.0,0.0,0.0,66.0,43.0,55.0,,,,,,,,,
1956-02-22,3.0,31.15,-81.5,,,0.0,0.0,0.0,65.0,42.0,63.0,,,,,,,,,
1956-02-23,3.0,31.15,-81.5,,,0.0,0.0,0.0,65.0,43.0,59.0,,,,,,,,,
1956-02-24,3.0,31.15,-81.5,,,0.0,0.0,0.0,72.0,48.0,67.0,,,,,,,,,
1956-02-25,3.0,31.15,-81.5,,,0.0,0.0,0.0,79.0,55.0,69.0,,,,,,,,,
1956-02-26,3.0,31.15,-81.5,,,0.05,0.0,0.0,69.0,46.0,64.0,,,,,,,,,
1956-02-27,3.0,31.15,-81.5,,,0.0,0.0,0.0,80.0,48.0,77.0,,,,,,,,,
1956-02-28,3.0,31.15,-81.5,,,0.22,0.0,0.0,77.0,62.0,66.0,,,,,,,,,
1956-02-29,3.0,31.15,-81.5,,,0.0,0.0,0.0,66.0,38.0,56.0,,,,,,,,,
1956-03-01,3.0,31.15,-81.5,,,0.0,0.0,0.0,64.0,39.0,61.0,,,,,,,,,
1956-03-02,3.0,31.15,-81.5,,,0.22,0.0,0.0,70.0,52.0,57.0,,,,,,,,,
1956-03-03,3.0,31.15,-81.5,,,1.05,0.0,0.0,62.0,54.0,62.0,,,,,,,,,
1956-03-04,3.0,31.15,-81.5,,,0.0,0.0,0.0,68.0,50.0,54.0,,,,,,,,,
1956-03-05,3.0,31.15,-81.5,,,0.0,0.0,0.0,70.0,47.0,67.0,,,,,,,,,
1956-03-06,3.0,31.15,-81.5,,,0.0,0.0,0.0,82.0,58.0,74.0,,,,,,,,,
1956-03-07,3.0,31.15,-81.5,,,0.0,0.0,0.0,83.0,61.0,83.0,,,,,,,,,
1956-03-08,3.0,31.15,-81.5,,,0.0,0.0,0.0,83.0,53.0,59.0,,,,,,,,,
1956-03-09,3.0,31.15,-81.5,,,0.0,0.0,0.0,61.0,38.0,42.0,,,,,,,,,
1956-03-10,3.0,31.15,-81.5,,,0.0,0.0,0.0,72.0,42.0,69.0,,,,,,,,,
1956-03-11,3.0,31.15,-81.5,,,1.1,0.0,0.0,81.0,62.0,63.0,,,,,,,,,
1956-03-12,3.0,31.15,-81.5,,,0.08,0.0,0.0,80.0,60.0,79.0,,,,,,,,,
1956-03-13,3.0,31.15,-81.5,,,0.0,0.0,0.0,81.0,59.0,71.0,,,,,,,,,
1956-03-14,3.0,31.15,-81.5,,,0.0,0.0,0.0,87.0,61.0,85.0,,,,,,,,,
1956-03-15,3.0,31.15,-81.5,,,0.0,0.0,0.0,86.0,64.0,78.0,,,,,,,,,
1956-03-16,3.0,31.15,-81.5,,,0.06,0.0,0.0,79.0,60.0,68.0,,,,,,,,,
1956-03-17,3.0,31.15,-81.5,,,0.0,0.0,0.0,68.0,39.0,58.0,,,,,,,,,
1956-03-18,3.0,31.15,-81.5,,,0.0,0.0,0.0,72.0,44.0,72.0,,,,,,,,,
1956-03-19,3.0,31.15,-81.5,,,0.0,0.0,0.0,73.0,49.0,59.0,,,,,,,,,
1956-03-20,3.0,31.15,-81.5,,,0.0,0.0,0.0,60.0,39.0,52.0,,,,,,,,,
1956-03-21,3.0,31.15,-81.5,,,0.0,0.0,0.0,58.0,34.0,52.0,,,,,,,,,
1956-03-22,3.0,31.15,-81.5,,,0.0,0.0,0.0,63.0,39.0,59.0,,,,,,,,,
1956-03-23,3.0,31.15,-81.5,,,0.0,0.0,0.0,70.0,40.0,62.0,,,,,,,,,
1956-03-24,3.0,31.15,-81.5,,,0.0,0.0,0.0,78.0,49.0,67.0,,,,,,,,,
1956-03-25,3.0,31.15,-81.5,,,0.0,0.0,0.0,67.0,38.0,51.0,,,,,,,,,
1956-03-26,3.0,31.15,-81.5,,,0.0,0.0,0.0,73.0,41.0,70.0,,,,,,,,,
1956-03-27,3.0,31.15,-81.5,,,0.0,0.0,0.0,79.0,50.0,69.0,,,,,,,,,
1956-03-28,3.0,31.15,-81.5,,,0.0,0.0,0.0,79.0,51.0,72.0,,,,,,,,,
1956-03-29,3.0,31.15,-81.5,,,0.0,0.0,0.0,77.0,55.0,72.0,,,,,,,,,
1956-03-30,3.0,31.15,-81.5,,,0.11,0.0,0.0,75.0,58.0,57.0,,,,,,,,,
1956-03-31,3.0,31.15,-81.5,,,0.0,0.0,0.0,74.0,46.0,57.0,,,,,,,,,
1956-04-01,3.0,31.15,-81.5,,,0.0,0.0,0.0,78.0,49.0,70.0,,,,,,,,,
1956-04-02,3.0,31.15,-81.5,,,0.0,0.0,0.0,77.0,56.0,70.0,,,,,,,,,
1956-04-03,3.0,31.15,-81.5,,,0.0,0.0,0.0,81.0,59.0,75.0,,,,,,,,,
1956-04-04,3.0,31.15,-81.5,,,0.0,0.0,0.0,85.0,61.0,78.0,,,,,,,,,
1956-04-05,3.0,31.15,-81.5,,,0.0,0.0,0.0,82.0,62.0,72.0,,,,,,,,,
1956-04-06,3.0,31.15,-81.5,,,0.0,0.0,0.0,86.0,62.0,81.0,,,,,,,,,
1956-04-07,3.0,31.15,-81.5,,,0.0,0.0,0.0,83.0,68.0,74.0,,,,,,,,,
1956-04-08,3.0,31.15,-81.5,,,0.0,0.0,0.0,74.0,50.0,66.0,,,,,,,,,
1956-04-09,3.0,31.15,-81.5,,,0.0,0.0,0.0,71.0,50.0,62.0,,,,,,,,,
1956-04-10,3.0,31.15,-81.5,,,0.1,0.0,0.0,68.0,54.0,64.0,,,,,,,,,
1956-04-11,3.0,31.15,-81.5,,,1.8,0.0,0.0,64.0,51.0,55.0,,,,,,,,,
1956-04-12,3.0,31.15,-81.5,,,0.0,0.0,0.0,73.0,47.0,,,,,,,,,,
1956-04-13,3.0,31.15,-81.5,,,0.0,0.0,0.0,79.0,50.0,76.0,,,,,,,,,
1956-04-14,3.0,31.15,-81.5,,,0.0,0.0,0.0,82.0,52.0,75.0,,,,,,,,,
1956-04-15,3.0,31.15,-81.5,,,0.0,0.0,0.0,83.0,60.0,81.0,,,,,,,,,
1956-04-16,3.0,31.15,-81.5,,,0.0,0.0,0.0,81.0,61.0,75.0,,,,,,,,,
1956-04-17,3.0,31.15,-81.5,,,0.0,0.0,0.0,75.0,48.0,72.0,,,,,,,,,
1956-04-18,3.0,31.15,-81.5,,,0.0,0.0,0.0,74.0,50.0,73.0,,,,,,,,,
1956-04-19,3.0,31.15,-81.5,,,0.0,0.0,0.0,73.0,50.0,63.0,,,,,,,,,
1956-04-20,3.0,31.15,-81.5,,,0.0,0.0,0.0,76.0,50.0,73.0,,,,,,,,,
1956-04-21,3.0,31.15,-81.5,,,0.0,0.0,0.0,73.0,48.0,62.0,,,,,,,,,
1956-04-22,3.0,31.15,-81.5,,,0.0,0.0,0.0,79.0,52.0,75.0,,,,,,,,,
1956-04-23,3.0,31.15,-81.5,,,0.0,0.0,0.0,82.0,53.0,73.0,,,,,,,,,
1956-04-24,3.0,31.15,-81.5,,,0.0,0.0,0.0,78.0,58.0,70.0,,,,,,,,,
1956-04-25,3.0,31.15,-81.5,,,1.45,0.0,0.0,70.0,60.0,63.0,,,,,,,,,
